EN,DDN
"But I said, Not so, Lord: for nothing common or unclean hath ever entered into my mouth.","Bine, sɑɑ kɑ ɑ nɑ ɑ̀ gunɑ, ɑ nɑ lɑɑkɑli dɑm mo. Cɔfɔ ɑ di gɑndɑ cee tɑɑcikpɛ yom ndɑ gɑnjihɑm yom ndɑ nɑrɑntɛ yom ndɑ bɛɛnɛ fɑtɑkpɛ yom."
"But a voice answered the second time out of heaven, What God hath cleansed, make not thou common.","Cɔfɔ ɑ mɑɑ jinde fɔ gɑ cii ɑ sɛ: Piɛɛ, tunu. N mɑ wi kɑ ŋmɑɑ."
And this was done thrice: and all were drawn up again into heaven.,"Ammɑ ɑ cii: À nɑ ci yɑ no Kpe, zɑmɑ hɛ kɑ ɑ̀ mɑnɑ hɑlɑli wɑlɑ hɛ ziibɔ mɑnɑ huro ɑ mee bɑ ce fɔ."
"And behold, forthwith three men stood before the house in which we were, having been sent from Cæsarea unto me.","Cɔfɔ jinde fɔ tu ɑ sɛ. À hunu zɑ bɛɛnɛ ce hinkɑntɛ kɑ cii: Hɛ kɑ Ikpɛ hinnɑndi, n mɑ si cii ɑ̀ mɑnɑ hɑlɑli."
"And the Spirit bade me go with them, making no distinction. And these six brethren also accompanied me; and we entered into the man’s house:",Jinde ngɑ di tɛ hɑli ce hinzɑ. Cɔfɔ ǹ nɑ tɑɑfɛ di cendi kɑ ye ndɑɑ̀ bɛɛnɛ kpɛɛnɛ.
"and he told us how he had seen the angel standing in his house, and saying, Send to Joppa, and fetch Simon, whose surname is Peter;","Mɑɑsɑ mɑɑsɑ bɔrɔ hinzɑ fɔ kɑ ǹ dɔntɔm zɑ Kɑsɑriɑ wɑngɑrɑ kɑɑ cɛ hundi mee gɑɑ, hundi kɑ ɑ̀ kunɑ ɑ goono."
"who shall speak unto thee words, whereby thou shalt be saved, thou and all thy house.",Biyɑ Hɑlɑɑlɑ mɑ cii ɑ sɛ yɑ ǹ gɑnɑ kɑ kpei. A mɑ si hɛ fɔ kulu siikɑ mɑ. Nyɑize idu di kpei ɑ bɑndɑ. I huro mo Koniliyu fuu kunɑ.
"And as I began to speak, the Holy Spirit fell on them, even as on us at the beginning.",À deede i sɛ zɑngɑ ngɑ di Ikpɛ dɔntɔneize fɔ go cɛ ngɑ fuu kunɑ kɑ cii: N mɑ beerem dɔntɔm Yopɑ kpɑɑrɑ. Ǹ mɑ Simɔ cɛɛ kɑ ǹ cii ɑ̀ sɛ Piɛɛ.
"And I remembered the word of the Lord, how he said, John indeed baptized with water; but ye shall be baptized in the Holy Spirit.","Ngɑ mɑ, ɑ̀ sendi yom cii kɑ ǹ gɑɑ n du fɑɑbɑ, ni ndɑ n fuu kulu."
"If then God gave unto them the like gift as he did also unto us, when we believed on the Lord Jesus Christ, who was I, that I could withstand God?","Sɑɑ kɑ ɑ sinti kɑ sendi ǹ sɛ, cɔfɔ Biyɑ Hɑlɑɑlɑ zumbu ǹ bɔm zɑngɑ ɑ̀ zumbu i bɔm sintine gɑɑ."
"And when they heard these things, they held their peace, and glorified God, saying, Then to the Gentiles also hath God granted repentance unto life.",A bine hɔngɔ Kpe Sendɑ zɑngɑ ɑ̀ cii: Cimi no Yohɑnnɑ mirɑndi ndɑ hɑri. Ammɑ ndɑ Biyɑ Hɑlɑɑlɑ no ǹ kɑɑ wom mirɑndi.
"They therefore that were scattered abroad upon the tribulation that arose about Stephen travelled as far as Phoenicia, and Cyprus, and Antioch, speaking the word to none save only to Jews.","Zɑ kɑ Ikpɛ nɑ ǹ nɑ noyom nge yom kɑ ǹ nɑɑne Kpe Yesu Mɛsiyɑ gɑɑ zɑngɑ i yom, mee yɑ ci hɛɛ hɑli yɑ hungu Ikpɛ sɛ?"
"But there were some of them, men of Cyprus and Cyrene, who, when they were come to Antioch, spake unto the Greeks also, preaching the Lord Jesus.","Sɑɑ kɑ ǹ mɑɑ sendi nge yom di ǹ dɛnjɛ. Ǹ nɑ Ikpɛ bɛɛrɑndi kɑ cii: Cimi nɑ, Ikpɛ nɑ dimi cindei mo no tuubiyom ǹ mɑ du hundi."
And the hand of the Lord was with them: and a great number that believed turned unto the Lord.,Guruguze kɑ ɑ̀ tunu Tifɑnu sɑbu sɛ nɑ Mɛsiyɑ gɑnɑkɔ yom seesee. Afɔ yom kpei hɑli Finiciɑ lɑɑbu ndɑ Kuburu hɔndɛ tɑɑsi ndɑ Antiɔku wɑngɑrɑ. Ǹ gɑ wɑɑzu Ikpɛ Sendɑ bɔm Yuifu yom hinne sɛ.
And the report concerning them came to the ears of the church which was in Jerusalem: and they sent forth Barnabas as far as Antioch:,Ammɑ ǹ kunɑ bɔrɔ fɔ yom goono kɑ ǹ ci Kuburu ndɑ Sileni bɔrɔ yom. Sɑɑ kɑ ǹ tɔ Antiɔku wɑngɑrɑ ǹ sendi Gɑrɛku yom sɛ kɑ Kpe Yesu bɑɑru fɛɛ ǹ sɛ.
"who, when he was come, and had seen the grace of God, was glad; and he exhorted them all, that with purpose of heart they would cleave unto the Lord:",Kpe kɑmbɛ dɑbɑri mo goono ǹ bɑndɑ. À sɛ no bɔrɔ boobo nɑɑne kɑ bɛrɛ Kpe dɔ.
"for he was a good man, and full of the Holy Spirit and of faith: and much people was added unto the Lord.",Bɑɑru ngɑ di kpei hɑli Mɛsiyɑ mɑrgɑ kɑ ɑ̀ goono Yerusɑlɛm wɑngɑrɑ. Ngei mo nɑ Bɑɑnɑbɑ dɔntɔm ɑ̀ mɑ kpei hɑli Antiɔku wɑngɑrɑ.
And he went forth to Tarsus to seek for Saul;,"Sɑɑ kɑ Bɑɑnɑbɑ tɔ Antiɔku, ɑ̀ di gomini kɑ Ikpɛ no gɑnɑkɔ yom sɛ kɑlɑ ɑ̀ fɑihã. À nɑ ǹ kulu no himmɑ kɑ cii ǹ mɑ gɔrɔ nɑɑnekpɛ yom Kpe sɛ ndɑ bine fɔ."
"and when he had found him, he brought him unto Antioch. And it came to pass, that even for a whole year they were gathered together with the church, and taught much people; and that the disciples were called Christians first in Antioch.",Bɑɑnɑbɑ wɔ bɔrɔ hinno no. À tɔ ndɑ Biyɑ Hɑlɑɑlɑ ndɑ nɑɑne. Bɔrɔ bɑɑbɑ mɑ tɔntɔnu Kpe gɑɑ.
Now in these days there came down prophets from Jerusalem unto Antioch.,Bɑɑnɑbɑ bine hunu kɑ kpei Tɑlisu wɑngɑrɑ kɑ Sɑuli ceeci.
"And there stood up one of them named Agabus, and signified by the Spirit that there should be a great famine over all the world: which came to pass in the days of Claudius.","Sɑɑ kɑ ɑ̀ di ɑ̀, Bɑɑnɑbɑ kɑɑndɑɑ̀ Antiɔku. À kɑɑ tɔ ǹ go meigu cɛrɛ bɑndɑ Mɛsiyɑ mɑrgɑ kunɑ kɑlɑ jiiri fɔ sukutum. Ǹ nɑ bɔrɔ boobo cooɑndi. Antiɔku wɑngɑrɑ nɑ ǹ sinti kɑ coobɑɑbɑize yom nɑ mɑɑ Mɛsiyɑ yom."
"And the disciples, every man according to his ability, determined to send relief unto the brethren that dwelt in Judæa:",Jiribi nge yom di kunɑ ɑndebi yom mo hunu zɑ Yerusɑlɛm wɑngɑrɑ kɑ kɑɑ Antiɔku wɑngɑrɑ.
"which also they did, sending it to the elders by the hand of Barnabas and Saul.",Ǹ kunɑ bɔrɔ fɔ kɑ ɑ̀ mɑɑ Agɑbo tunu kɑ cɛ. À nɑ bɑɑru nɑ Biyɑ Hɑlɑɑlɑ gɑɑ kɑ hɛrɛɛ bɑmbɑtɑ fɔ kɑɑ tɛ lɑɑbu yom kulu kunɑ. Hɛrɛɛ di bine jinɑ kɑ tɛ Kolodu Kɑisɑ zɑmɑni kunɑ.
Now about that time Herod the king put forth his hands to afflict certain of the church.,Coobɑɑbɑize yom mo ɑfɔ kulu tu ngɑ hinɑ bɔm ǹ mɑ gɑɑkɑsine sɑmbɑ nyɑize yom sɛ kɑ ǹ goono ndɑ gɔrɛ Yude lɑɑbu.
And he killed James the brother of John with the sword.,Ǹ nɑ ɑ̀ tɛ mɑ. Ǹ nɑ gɑɑkɑsine di sɑmbɑ Mɛsiyɑ mɑrgɑ hɑikusu yom sɛ Bɑɑnɑbɑ ndɑ Sɑuli kɑmbɛ gɑɑ.
"And when he saw that it pleased the Jews, he proceeded to seize Peter also. And those were the days of unleavened bread.",Sɑɑ ngɑ di nɑ Hirodu kɑ ɑ̀ ci gɑndɑkpɛ sinti ko Mɛsiyɑ mɑrgɑ bɔrɔ fɔ yom guruguzɑndi.
"And when he had taken him, he put him in prison, and delivered him to four quaternions of soldiers to guard him; intending after the Passover to bring him forth to the people.","À nɑ Yɑkɔfu, Yohɑnnɑ bɛɛrɛ wi ndɑ tɑkubɑ."
Peter therefore was kept in the prison: but prayer was made earnestly of the church unto God for him.,"Kɑ ɑ̀ di Yɑkɔfu wiyom kɑɑni Yuifu yom sɛ cɔfɔ ɑ̀ nɑ Piɛɛ mo dii. Buuru Kɑsɑmi Si jingɑru hine no, ɑ̀ nɑ ɑ̀ tɛ."
"And when Herod was about to bring him forth, the same night Peter was sleeping between two soldiers, bound with two chains: and guards before the door kept the prison.",Sɑɑ kɑ ɑ̀ nɑ Piɛɛ dii ɑ̀ nɑ ɑ̀ dɑm kɑsu. À nɑ ɑ̀ dɑm wɑnguize yom sɛtɛ tɑɑci kɑmbɛ kunɑ ǹ mɑ ɑ̀ bɑtu. Hirodu miilɑ ngɑ mɑ kpeindɑ Piɛɛ jɑmɑ jine ciitiyom sɛ Bɔmdɑɑrum jingɑru bɑndɑ.
"And behold, an angel of the Lord stood by him, and a light shined in the cell: and he smote Peter on the side, and awoke him, saying, Rise up quickly. And his chains fell off from his hands.",Ǹ bine nɑ Piɛɛ jɛ kɑsu di kunɑ. Ammɑ Mɛsiyɑ mɑrgɑ go kɑ ɑduwɑ tɛ ɑ̀ sɛ Ikpɛ gɑɑ ndɑ himmɑ.
"And the angel said unto him, Gird thyself, and bind on thy sandals. And he did so. And he saith unto him, Cast thy garment about thee, and follow me.","Hɑnu kɑ Hirodu bɑ kpeindɑ Piɛɛ tɛrɛ ciitiyom sɛ, ciini di kunɑ Piɛɛ go kɑni wɑnguize hinkɑ gɑme. Ǹ nɑ ɑ̀ hɔ ndɑ seseri hinkɑ. Bɑtukɔ yom mo go cɛ kɑsu fuuɑ mee gɑɑ."
"And he went out, and followed; and he knew not that it was true which was done by the angel, but thought he saw a vision.",Cɔfɔ Ikpɛ dɔntɔneize fɔ mɑ kɑɑ cɛ Piɛɛ jɛrɛ gɑɑ. Kɑɑri bɑmbɑtɑ fɔ mɑ tɛ kɑ fuuɑ hɑɑgɑndi. Ikpɛ dɔntɔneize di nɑ Piɛɛ kɑru cɔrɔ gɑɑ kɑ ɑ̀ tunɑndi. À cii: Tunu kɑ cɛ ndɑ wɑɑsi. Cɔfɔ seseri yom di kulu feeri kɑ hunu ɑ̀ kɑmbɛ yom gɑɑ.
"And when they were past the first and the second guard, they came unto the iron gate that leadeth into the city; which opened to them of its own accord: and they went out, and passed on through one street; and straightway the angel departed from him.",Ikpɛ dɔntɔneize di cii ɑ̀ sɛ: N kunɑcendi hɔ kɑ n tɑɑmu yom dɑm. Piɛɛ tɛ yɑ di. À ye kɑ cii Piɛɛ sɛ: N kpɛ dɑm kɑ ɑ gɑnɑ.
"And when Peter was come to himself, he said, Now I know of a truth, that the Lord hath sent forth his angel and delivered me out of the hand of Herod, and from all the expectation of the people of the Jews.","Piɛɛ hunu kɑ ɑ̀ gɑnɑ. À mɑnɑ bei kɑ cimi no hɛ kɑ Ikpɛ dɔntɔneize di go tɛ, ɑmmɑ ɑ̀ tɑmmɑ hɑli ngɑ gɑ hɑndiri no."
"And when he had considered the thing, he came to the house of Mary the mother of John whose surname was Mark; where many were gathered together and were praying.",Sɑɑ kɑ ǹ bisɑ bɑtukɔ sintine ndɑ ihinkɑntɛ gɑɑ ǹ tɔ guuru gɑmbu fɔ dɔ kɑ ɑ̀ gɑ wɑngɑrɑ hɛrɛ gunɑ. Gɑmbuɑ feeri ngɑ bɔm sɛ. Ikpɛ dɔntɔneize di nɑ Piɛɛ dum hɑli jinɑ fɔndɔ fɔ bɔm. Cɔfɔ mɑɑsɑ mɑɑsɑ ɑ̀ nɑ Piɛɛ tɑm.
"And when he knocked at the door of the gate, a maid came to answer, named Rhoda.",Piɛɛ lɑɑkɑli ye ɑ̀ gɑɑ. À cii: Mɑɑsɑ ɑ bei cimi nɑ Kpe yɑ nɑ ngɑ dɔntɔneize sɑmbɑ. À nɑ ɑ kɑɑ Hirodu kɑmbɛ ndɑ hɛ kulu kɑ Yuifu yom go bɑtu ngei mɑ tɛ ɑ sɛ.
"And when she knew Peter’s voice, she opened not the gate for joy, but ran in, and told that Peter stood before the gate.","Kɑ Piɛɛ go fɑhɑm ndɑ hɛ kɑ ɑ̀ tɛ, cɔfɔ ɑ̀ tɔ Mɑriɑmɑ fuu. Mɑriɑmɑ wɔ Yohɑnnɑ kɑ ǹ cii ɑ̀ sɛ Mɑɑku, ɑ̀ nyɑ no. Nungu di no bɔrɔ boobo meigu ko kɑ ɑduwɑ tɛ."
"And they said unto her, Thou art mad. But she confidently affirmed that it was even so. And they said, It is his angel.","Sɑɑ kɑ Piɛɛ nɑ hundi mee kɑru, gbeiize hundiyo fɔ kɑ ɑ̀ mɑɑ Lɔdɑ kɑɑ kɑ tu ɑ̀ sɛ."
"But Peter continued knocking: and when they had opened, they saw him, and were amazed.","Kɑ ɑ̀ bei Piɛɛ jinde no, binekɑɑne sɑbu sɛ ɑ̀ mɑnɑ meeɑ feeri ɑmmɑ ɑ̀ zuuru kɑ kpei beerem no bɑɑru. À cii: Piɛɛ go cɛ hundi mee."
"But he, beckoning unto them with the hand to hold their peace, declared unto them how the Lord had brought him forth out of the prison. And he said, Tell these things unto James, and to the brethren. And he departed, and went to another place.",Ammɑ ǹ cii ɑ̀ sɛ: N hɔllɔ no. Ammɑ hundiyɑ wɔ cii: Cimi no Piɛɛ no. Ǹ cii: Ikpɛ dɔntɔneize no.
"Now as soon as it was day, there was no small stir among the soldiers, what was become of Peter.",Ammɑ Piɛɛ mɑnɑ cɛ ndɑ hundi mee di kɑruyom. Sɑɑ kɑ ǹ nɑ hundi meeɑ feeri ǹ di ɑ̀. Cɔfɔ mɑmɑci nɑ ǹ dii.
"And when Herod had sought for him, and found him not, he examined the guards, and commanded that they should be put to death. And he went down from Judæa to Cæsarea, and tarried there.",Piɛɛ mo nɑ kɑmbɛ sombu ǹ sɛ kɑ cii ǹ mɑ dɛnjɛ. À du kɑ deede ǹ sɛ zɑngɑ dimi Kpe nɑ ngɑ kɑɑ kɑsuɑ kunɑ. À cii ǹ sɛ: Wom mɑ Yɑkɔfu ndɑ nyɑize kulu no bɑɑru. À bɑndɑ ɑ̀ hunu kɑ kpei nungu fɔ.
"Now he was highly displeased with them of Tyre and Sidon: and they came with one accord to him, and, having made Blastus the king’s chamberlain their friend, they asked for peace, because their country was fed from the king’s country.","À mo bo, kɔsɔngu bɑmbɑtɑ tunu wɑnguize yom gɑme kɑ simbɑ ndɑ Piɛɛ zɑngɑ hɛ fɔ tɛ Piɛɛ dɔ."
"And upon a set day Herod arrayed himself in royal apparel, and sat on the throne, and made an oration unto them.",Hirodu nɑ ɑ̀ ceeci ɑmmɑ ɑ̀ mɑnɑ di ɑ̀. Bine ɑ̀ nɑ bɑtukɔ yom di hã. À nɑ mei no ǹ mɑ bɑtukɔ yom wi. Hirodu mo tunu Yude lɑɑbu kɑ kpei gɔrɔ Kɑsɑriɑ wɑngɑrɑ.
"And the people shouted, saying, The voice of a god, and not of a man.",Hirodu bine tɔ kɑlɑ kɑlɑ Tiru kpɑɑrɑ bɔrɔ yom sɛ ndɑ Sidom kpɑɑrɑ bɔrɔ yom sɛ. Ammɑ ngei wɔ nɑ mefɔ tɛ kɑ kɑɑ Hirodu dɔ. Ǹ nɑ kpɑɑsitɛrɛ tɛ ndɑ Bɑlɑtusu kɑ ɑ̀ ci Hirodu yerimɑ. Ǹ go ceeci bɑɑni mɑ tɛ ngei ndɑ Hirodu gɑme zɑmɑ Hirodu lɑɑbu no ǹ lɑɑbu go du ŋmɑɑri.
"And immediately an angel of the Lord smote him, because he gave not God the glory: and he was eaten of worms, and gave up the ghost.","Hɑnu kɑ ǹ jisi, Hirodu nɑ ngɑ kpetɛrɛ kpɛ dɑm. À gɑ gɔrɔ ciiti kɑrigɑ bɔm kɑ sendi jɑmɑ sɛ."
But the word of God grew and multiplied.,"Beerem hiyɑ kɑ kuwɑ. Ǹ cii: À mɑnɑ ci bɔrɔ yɑ go sendi, ikpɛ fɔ yɑ gɑ sendi."
"And Barnabas and Saul returned from Jerusalem, when they had fulfilled their ministration, taking with them John whose surname was Mark.",Mɑɑsɑ mɑɑsɑ Kpe dɔntɔneize fɔ nɑ ɑ̀ kɑru zɑmɑ ɑ̀ mɑnɑ Ikpɛ bɛɛrɑndi. Nɑni yom nɑ ɑ̀ ŋmɑɑ kɑlɑ ɑ̀ bu.
"Now there were at Antioch, in the church that was there, prophets and teachers, Barnabas, and Symeon that was called Niger, and Lucius of Cyrene, and Manaen the foster-brother of Herod the tetrarch, and Saul.",Ikpɛ Sendɑ kɑru kɑ see kɑ tɔntɔnu kɑlɑ kɑlɑ.
"And as they ministered to the Lord, and fasted, the Holy Spirit said, Separate me Barnabas and Saul for the work whereunto I have called them.","Sɑɑ kɑ Bɑɑnɑbɑ ndɑ Sɑuli nɑ ngei gbei tɔnɑndi, ǹ bɛrɛ kɑ ye Yerusɑlɛm wɑngɑrɑ. Ǹ kpeindɑ Yohɑnnɑ kɑ ǹ cii ɑ̀ sɛ Mɑɑku ngei bɑndɑ."
"Then, when they had fasted and prayed and laid their hands on them, they sent them away.","Andebi yom ndɑ cɛbɛkɔ yom goono Antiɔku Mɛsiyɑ mɑrgɑ kunɑ. Ngei neyɑ, Bɑɑnɑbɑ ndɑ Simeyɔ kɑ ǹ cii ɑ̀ sɛ Biku ndɑ Lusiɑ, Sileni bɔrɔ ndɑ Mɑnɑhim kɑ ǹ nɑ ɑ̀ biiri mefɔ ndɑ gɑndɑkpɛ Hirodu ndɑ Sɑuli."
"So they, being sent forth by the Holy Spirit, went down to Seleucia; and from thence they sailed to Cyprus.","Sɑɑ kɑ ǹ go gbei tɛ Kpe sɛ ko meehɔ, cɔfɔ Biyɑ Hɑlɑɑlɑ cii ǹ sɛ: Wɑ Bɑɑnɑbɑ ndɑ Sɑuli kɑɑ ɑ sɛ ŋmɑni, gbei kɑ ɑ̀ sɛ ɑ nɑ ǹ cɛɛ."
"And when they were at Salamis, they proclaimed the word of God in the synagogues of the Jews: and they had also John as their attendant.",Ǹ bine nɑ ngei meehɔ tɛ kɑ beeni kɑ ɑduwɑ tɛ. Ǹ nɑ ngei kɑmbɛ yom dɛcɛ Bɑɑnɑbɑ ndɑ Sɑuli bɔm kɑ ǹ fee ŋmɑni Ikpɛ gbei sɛ. À gɑɑ no ǹ nɑ ǹ tɑm.
"And when they had gone through the whole island unto Paphos, they found a certain sorcerer, a false prophet, a Jew, whose name was Bar-Jesus;","Beerem wɔ kɑ Biyɑ Hɑlɑɑlɑ dɔntɔm, ǹ kpei Selusiɑ kpɑɑrɑ. Zɑ Selusiɑ ǹ huro hɑrihi kɑ kpei Kuburu hɔndɛ tɑɑsi bɔm."
"who was with the proconsul, Sergius Paulus, a man of understanding. The same called unto him Barnabas and Saul, and sought to hear the word of God.","Sɑɑ kɑ ǹ tɔ Sɑlɑmi wɑngɑrɑ, ǹ nɑ Ikpɛ Sendɑ fɛɛ Yuifu yom mɑrgɑ fuu yom kunɑ. Yohɑnnɑ mo goono ǹ bɑndɑ ko kɑ ǹ gɑɑ."
"But Elymas the sorcerer (for so is his name by interpretation) withstood them, seeking to turn aside the proconsul from the faith.","Ǹ nɑ hɔndɛ tɑɑsɑ tɑɑru kɑ bisɑ kɑlɑ Pɑfusɑ kpɑɑrɑ, nungu kɑ ǹ nɑ mondɑbɑrukpɛ fɔ gɑru. Ngɑ wɔ ɑndebi tɑngɑri tɑngɑri no kɑ ɑ̀ ci Yuifu. À mɑɑ no Bɑsuwɑ."
"But Saul, who is also called Paul, filled with the Holy Spirit, fastened his eyes on him,","À goono gɑɑbikoni fɔ dɔ kɑ ǹ cii ɑ̀ sɛ Sejisu Pɔlu, bɔrɔ fɔ kɑ ɑ̀ gundɑ fɑhɑm. À nɑ Bɑɑnɑbɑ ndɑ Pɔlu cɛɛ ngɑ mɑ mɑɑ Ikpɛ Sendi."
"and said, O full of all guile and all villany, thou son of the devil, thou enemy of all righteousness, wilt thou not cease to pervert the right ways of the Lord?",Elimɑ mɑɑ di feeriji yɑ ci mondɑbɑrukpɛ. À gɑ gɑɑbɑ ndei. À gɑ ceeci ngɑ mɑ gɑɑbikoni di bɛrɛ kɑ ɑ̀ kɑɑ nɑɑne fɔndɔ gɑɑ.
"And now, behold, the hand of the Lord is upon thee, and thou shalt be blind, not seeing the sun for a season. And immediately there fell on him a mist and a darkness; and he went about seeking some to lead him by the hand.",Ammɑ Sɑuli kɑ ǹ cii ɑ̀ sɛ Pɔlu tɔ ndɑ Biyɑ Hɑlɑɑlɑ. À nɑ moo sinji ɑ̀ gɑɑ.
"Then the proconsul, when he saw what was done, believed, being astonished at the teaching of the Lord.","À cii: Ni wɔ, n tɔ ndɑ gulinci ndɑ zɑmbɑ dimi kulu. Ni yɑ Ibilisi ize no. Ǹ ci cɛyom susu kulu ŋmɔne ibɛrɛ. N si cɛ bɑ, ndɑ Ikpɛ fɔndɔ cɛɑntei siirɑndiyom?"
"Now Paul and his company set sail from Paphos, and came to Perga in Pamphylia: and John departed from them and returned to Jerusalem.","Mɑɑsɑ bine, gunɑ Kpe kɑmbɛ nɑ n dii. N kɑɑ dɑnɑ. N si di weenu hɑli lɔkɑci fɔ. Mɑɑsɑ mɑɑsɑ budɑ ndɑ kube zumbu Elimɑ bɔm. À bibiri bibiri kɑ bɔrɔ ceeci ɑ̀ mɑ ngɑ kɑmbɛ dii."
"But they, passing through from Perga, came to Antioch of Pisidia; and they went into the synagogue on the sabbath day, and sat down.","Kɑ gɑɑbikonɑ di hɛ kɑ tɛ, ɑ̀ nɑɑne. À gɑ mɑmɑci ndɑ Kpe cɛbɛ."
"And after the reading of the law and the prophets the rulers of the synagogue sent unto them, saying, Brethren, if ye have any word of exhortation for the people, say on.","Pɔlu bine ndɑ beerem kɑ ǹ goono ɑ̀ bɑndɑ hurɑ hɑrihi Pɑfusɑ kpɑɑrɑ kɑ kɑɑ Pɛligɑ kpɑɑrɑ, Pɑmfili lɑɑbu. Yohɑnnɑ hunu ǹ bɑndɑ kɑ ye Yerusɑlɛm."
"And Paul stood up, and beckoning with the hand said, Men of Israel, and ye that fear God, hearken:",Ammɑ Pɔlu yom bisɑ Pɛligɑ kɑ kɑɑ Antiɔku Pisidiɑ lɑɑbu wɑngɑrɑ fɔ kunɑ. Ǹ hurɑ Yuifu yom mɑrgɑ fuu kunɑ hulonzom hɑnu hine kɑ gɔrɔ.
"The God of this people Israel chose our fathers, and exalted the people when they sojourned in the land of Egypt, and with a high arm led he them forth out of it.","Moisi fɔndɑ ndɑ ɑndebi yom tirɑ yom cooyom bɑndɑ, Yuifu yom mɑrgɑ fuu jinɑ yom nɑ bɔrɔ dɔntɔm ǹ gɑɑ. Ǹ cii: Nyɑize hɑibɔrɔ yom, de wom gundɑ sendi fɔ kɑ jɑmɑ wɔ no himmɑ, wɑ ɑ̀ cii."
And for about the time of forty years as a nursing-father bare he them in the wilderness.,"Pɔlu bine tunu kɑ cɛ. À nɑ ngɑ kɑmbɛ sombu. À cii: Isirɑilɑ hɑibɔrɔ yom ndɑ wom dimi cindei, wom kɑ wom go hɑmburu Ikpɛ, wɑ hɑngɑ dɑm."
"And when he had destroyed seven nations in the land of Canaan, he gave them their land for an inheritance, for about four hundred and fifty years:",Isirɑilɑ jɑmɑ wɔ ŋmɔne Ikpɛ yɑ nɑ i cɛɛ yom suubɑ. À nɑ jɑmɑ wɔ mo bɛɛrɑndi sɑɑ kɑ ǹ kpei yotɛrɛ kɑ gɔrɔ Eziputu lɑɑbu. À nɑ ǹ kɑɑ Eziputu lɑɑbu ndɑ kɑmbɛ dɑbɑri.
and after these things he gave them judges until Samuel the prophet.,À suuru ndei mo gɑnji kunɑ jiiri weitɑɑci.
"And afterward they asked for a king: and God gave unto them Saul the son of Kish, a man of the tribe of Benjamin, for the space of forty years.","Sɑɑ kɑ ɑ̀ nɑ dimi iye hɑlɑci Kɑnɑnɑ lɑɑbu kunɑ, ɑ̀ nɑ ǹ lɑɑbu di no ngɑ jɑmɑ sɛ ǹ mɑ tubu."
"And when he had removed him, he raised up David to be their king; to whom also he bare witness and said, I have found David the son of Jesse, a man after my heart, who shall do all my will.",Nge yom di tɛ zɑngɑ jiiri zɑngu tɑɑci ndɑ weigu. À bɑndɑ Ikpɛ nɑ jɑmɑ di nɑ ciitikɔ yom kɑlɑ ɑndebi Sɑmuɛli wɑtɛ.
"Of this man’s seed hath God according to promise brought unto Israel a Saviour, Jesus;","Ngɑ di bɑndɑ no, ǹ nɑ gɑndɑkpɛ ŋmɑɑrɛ. Ikpɛ mo nɑ ǹ no Sɑuli kɑ ɑ̀ ci Kisu koo, Benzɑmim dimiize fɔ. Sɑmuɛli nɑ lɑɑbu kpetɛrɛ ŋmɑɑ jiiri wei tɑɑci."
when John had first preached before his coming the baptism of repentance to all the people of Israel.,"Sɑɑ kɑ Ikpɛ nɑ ɑ̀ kɑɑ, ɑ̀ nɑ Dɑfidi tunɑndi ǹ sɛ ɑ̀ mɑ ci gɑndɑkpɛ. Dɑfidi bɔm nɑ Ikpɛ tɛ sɛdɑ kɑ cii: A di Dɑfidi kɑ ɑ̀ ci Yɑsɑi koo, bɔrɔ no kɑ ɑ̀ sɑbɑ ndɑ ɑ bine. À gɑ ɑ binebɑɑ kulu tɛ mɑ."
"And as John was fulfilling his course, he said, What suppose ye that I am? I am not he. But behold, there cometh one after me the shoes of whose feet I am not worthy to unloose.",Dɑfidi bɑndɑ yom kunɑ no ɑlikɑwɑli bɔm Ikpɛ nɑ Fɑɑbɑkɔ tunɑndi Isirɑilɑ sɛ. Ngɑ yɑ ci Yesu.
"Brethren, children of the stock of Abraham, and those among you that fear God, to us is the word of this salvation sent forth.","Zɑ Yesu mɑnɑ kɑɑ, Yohɑnnɑ jinɑ kɑ bɑɑru fɛɛ Isirɑilɑ jɑmɑ kulu sɛ. À cii ǹ sɛ ǹ mɑ tuubi kɑ du mirɑndiyom."
"For they that dwell in Jerusalem, and their rulers, because they knew him not, nor the voices of the prophets which are read every sabbath, fulfilled them by condemning him.","Kɑ Yohɑnnɑ go kɑ ngɑ bɑtɑ beeni, ɑ̀ cii beerem sɛ: Mee nɑ wom nɑ ɑ tɑmmɑ? Yɑ nɑ ci Bɔrɔ kɑ wom tɑmmɑ. Ammɑ gunɑ ɑ bɑndɑ, bɔrɔ fɔ gɑ kɑɑ kɑ yɑ nɑ tɔ yɑ ɑ̀ tɑɑmu kɑɑ."
"And though they found no cause of death in him, yet asked they of Pilate that he should be slain.","Nyɑize hɑibɔrɔ yom, Abulɛmɑ dimiize yom ndɑ wom dimi cindei, wom go hɑmburu Ikpɛ, wom sɛ no ǹ nɑ fɑɑbɑ sendi wɔ sɑmbɑ."
